Timestamp,market-price
03/09/19 0:00,3875.96
03/12/19 0:00,3881.09
03/15/19 0:00,3885.21
03/18/19 0:00,3994.92
03/21/19 0:00,4056.4
03/24/19 0:00,4011.92
03/27/19 0:00,3947.74
03/30/19 0:00,4115.55
04/02/19 0:00,4152.53
04/05/19 0:00,4911.24
04/08/19 0:00,5189.39
04/11/19 0:00,5310.18
04/14/19 0:00,5064.62
04/17/19 0:00,5196.65
04/20/19 0:00,5277.04
04/23/19 0:00,5377.19
04/26/19 0:00,5195.61
04/29/19 0:00,5301.29
05/02/19 0:00,5326.67
05/05/19 0:00,5771.08
05/08/19 0:00,5755.72
05/11/19 0:00,6348.02
05/14/19 0:00,7823.11
05/17/19 0:00,7885.96
05/20/19 0:00,8193.7
05/23/19 0:00,7625.93
05/26/19 0:00,8071.45
05/29/19 0:00,8719.88
06/01/19 0:00,8553.81
06/04/19 0:00,8134.92
06/07/19 0:00,7803.23
06/10/19 0:00,7640.61
06/13/19 0:00,8173.06
06/16/19 0:00,8859.47
06/19/19 0:00,9076.18
06/22/19 0:00,10209.38
06/25/19 0:00,11017.5
06/28/19 0:00,11132.85
07/01/19 0:00,10737.73
07/04/19 0:00,11984.76
07/07/19 0:00,11232.04
07/10/19 0:00,12586.78
07/13/19 0:00,11803.97
07/16/19 0:00,10873.5
07/19/19 0:00,10638.56
07/22/19 0:00,10587.41
07/25/19 0:00,9772.17
07/28/19 0:00,9473.99
07/31/19 0:00,9589.13
08/03/19 0:00,10529.55
08/06/19 0:00,11787.99
08/09/19 0:00,11996.41
08/12/19 0:00,11566.84
08/15/19 0:00,10016.96
08/18/19 0:00,10214.52
08/21/19 0:00,10760.56
08/24/19 0:00,10405.81
08/27/19 0:00,10360.28
08/30/19 0:00,9484.55
09/02/19 0:00,9769.79
09/05/19 0:00,10584.16
09/08/19 0:00,10487.21
09/11/19 0:00,10101.03
09/14/19 0:00,10363.9
09/17/19 0:00,10265.63
09/20/19 0:00,10275.88
09/23/19 0:00,10033.05
09/26/19 0:00,8432.23
09/29/19 0:00,8225
10/02/19 0:00,8322.92
10/05/19 0:00,8155.48
10/08/19 0:00,8212.02
10/11/19 0:00,8586.9
10/14/19 0:00,8283.76
10/17/19 0:00,8002.51
10/20/19 0:00,7960.04
10/23/19 0:00,8026.76
10/26/19 0:00,8666.79
10/29/19 0:00,9218.76
11/01/19 0:00,9147.98
11/04/19 0:00,9206.16
11/07/19 0:00,9343.34
11/10/19 0:00,8809.41
11/13/19 0:00,8801.52
11/16/19 0:00,8457.69
11/19/19 0:00,8175.99
11/22/19 0:00,7617.07
11/25/19 0:00,6907.4
11/28/19 0:00,7523.83
12/01/19 0:00,7557.72
12/04/19 0:00,7296.77
12/07/19 0:00,7547.19
12/10/19 0:00,7337.42
12/13/19 0:00,7189.16
12/16/19 0:00,7111.14
12/19/19 0:00,7284.29
12/22/19 0:00,7143.2
12/25/19 0:00,7250.69
12/28/19 0:00,7243.93
12/31/19 0:00,7219.6
01/03/20 0:00,6944.33
01/06/20 0:00,7351.57
01/09/20 0:00,8042.65
01/12/20 0:00,8021.49
01/15/20 0:00,8842.42
01/18/20 0:00,8900.34
01/21/20 0:00,8626.47
01/24/20 0:00,8388.11
01/27/20 0:00,8588.42
01/30/20 0:00,9279.81
02/02/20 0:00,9378.09
02/05/20 0:00,9162.14
02/08/20 0:00,9807.54
02/11/20 0:00,9854.79
02/14/20 0:00,10242.43
02/17/20 0:00,9937.67
02/20/20 0:00,9604.72
02/23/20 0:00,9669.63
02/26/20 0:00,9309.15
02/29/20 0:00,8712.35
03/03/20 0:00,8912.82
03/06/20 0:00,9067.39
03/09/20 0:00,8039.38
03/12/20 0:00,7936.65
03/15/20 0:00,5166.26
03/18/20 0:00,5357.61
03/21/20 0:00,6226.44
03/24/20 0:00,6502.16
03/27/20 0:00,6763.75
03/30/20 0:00,5885.41
04/02/20 0:00,6652.87
04/05/20 0:00,6871.69
04/08/20 0:00,7205.55
04/11/20 0:00,6873.24
04/14/20 0:00,6857.66
04/17/20 0:00,7112.27
04/20/20 0:00,7130.04
04/23/20 0:00,7130.99
04/26/20 0:00,7549.52
04/29/20 0:00,7765.33
05/02/20 0:00,8824.66
05/05/20 0:00,8885.93
05/08/20 0:00,10002.48
05/11/20 0:00,8754.46
05/14/20 0:00,9305.93
05/17/20 0:00,9385.7
05/20/20 0:00,9785.74
05/23/20 0:00,9167.26
05/26/20 0:00,8899.66
05/29/20 0:00,9569.21
06/01/20 0:00,9450.84
06/04/20 0:00,9658.04
06/07/20 0:00,9670.43
06/10/20 0:00,9775.15
06/13/20 0:00,9459.97
06/16/20 0:00,9426.7
06/19/20 0:00,9380.03
06/22/20 0:00,9284.78
06/25/20 0:00,9276.58
06/28/20 0:00,9004.23
07/01/20 0:00,9133.97
07/04/20 0:00,9072.42
07/07/20 0:00,9348.91
07/10/20 0:00,9238.04
07/13/20 0:00,9295.9
07/16/20 0:00,9193.51
07/19/20 0:00,9174.71
07/22/20 0:00,9392.66
07/25/20 0:00,9551.28
07/28/20 0:00,11042.4
07/31/20 0:00,11114.93
08/03/20 0:00,11077.77
08/06/20 0:00,11750.28
08/09/20 0:00,11767.6
08/12/20 0:00,11392.43
08/15/20 0:00,11774.38
08/18/20 0:00,12293.72
08/21/20 0:00,11865.82
